sample,SampleID,BioSampleID,StudyID,sample_type,collection_date,lat,lon,SRA accession,NCBI Biosample,GOLD_analysis_projectID,GOLD_sequencing_projectID,sequencing_type,amplicon_target,F_primer,R_primer,id_fixed,sample_input_complete,SampleName,ProjectID,Biosample,JGI_study,JGI_biosample,geo_loc_name,GAZ_id,NOAA_Site,env_canada_site,env_Kenya_site,env_broad_scale,env_local_scale,env_medium,keywords,depth,depth_sediment,depth_at_sampling_location,size_frac_low,size_frac_up,pH,temp,sulfate,sulfide,calcium,potassium,magnesium,silicate,diss_oxygen,conduc,secchi,turbidity,part_microcyst,diss_microcyst,ext_phyco,ext_microcyst,ext_Anatox,chlorophyll,Phosphate,tot_phos,diss_phosp,soluble_react_phosp,ammonium,ammonia,nitrate,Nitrate_Nitrite,nitrite,urea,tot_nit,part_org_nitro,part_org_carb,diss_org_carb,Col_DOM,H2O2,suspend_part_matter,suspend_vol_solid,microcystis_count,planktothrix_count,anabaena_D_count,cylindrospermopsis_count,ice_cover,chlorophyll_fluoresence,samp_collect_device,modified_or_experimental,is_isolate,is_blank_neg_control,is_mock_community_or_pos_control,samp_vol_we_dna_ext,filtration_duration,qPCR_total,qPCR_mcyE,qPCR_sxtA,green_algae,bluegreen,diatoms,crypto,tot_microcyst_lcmsms,attenuation,transmission,par,sky,wave_height,wind_speed,atmospheric_temp,barometric_press,sortchem,phyco_fluoresence,salinity,particulate_cyl,orp,replicate_id,cyano_sonde,total_sonde,amended_site_name,station_description,host,host_disease,bco_dmo_dataset,Notes,date,date_same_year,year,Accession_Number,description,coassembly_samples,notes
samp_2041,samp_2041,bios_2041,set_41,metagenome,2016-07-18T08:17:00Z,41.7628,-83.3321,SRR31514807,SAMN45060125,NA,NA,NA,NA,NA,NA,TRUE,NA,7-18-16 WLE 2,PRJNA1190886,SAMN45060125,NA,NA,Lake Erie,GAZ:00003932,WE2,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.31,NA,3,NA,24.8,NA,NA,NA,NA,NA,NA,8.1,396.8,0.5,6.67,2.53,0.55,7.31,NA,NA,60.59,NA,78,9.7,1.3,NA,11.5,NA,2.154,NA,5.44,NA,0.36,2.27,4.77,1.64,NA,15.27,4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,33.6,141,cloudy,1.18,11.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-1,2016-07-18T08:17:00Z,2000-07-18T08:17:00Z,2016,NA,NA,NA,NA
samp_2042,samp_2042,bios_2042,set_41,metagenome,2016-07-18T12:23:00Z,41.826,-83.1947,SRR31514654,SAMN45060126,NA,NA,NA,NA,NA,NA,TRUE,NA,7-18-16 WLE 4,PRJNA1190886,SAMN45060126,NA,NA,Lake Erie,GAZ:00003932,WE4,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,7.57,NA,3,NA,24.9,NA,NA,NA,NA,NA,NA,7.13,263.2,2.3,1.41,0.1,0.1,0.67,NA,NA,4.42,NA,20.3,5,0.6,NA,56.5,NA,0.37,NA,0.9,NA,0.07,0.4,2.37,0.42,NA,2.18,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,62.4,704,mostly cloudy,1.85,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-2,2016-07-18T12:23:00Z,2000-07-18T12:23:00Z,2016,NA,NA,NA,NA
samp_2043,samp_2043,bios_2043,set_41,metagenome,2016-07-18T13:12:00Z,41.8338,-83.3511,SRR31514643,SAMN45060127,NA,NA,NA,NA,NA,NA,TRUE,NA,7-18-16 WLE 8,PRJNA1190886,SAMN45060127,NA,NA,Lake Erie,GAZ:00003932,WE8,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,4.79,NA,3,NA,25.2,NA,NA,NA,NA,NA,NA,6.91,305.6,1.3,6.93,2.82,0.43,5.15,NA,NA,16.28,NA,49.9,8.7,1.4,NA,40.8,NA,0.62,NA,0.9,NA,0.21,1.24,3.06,0.78,NA,4.23,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,60.4,1368,sunny,0.7,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-3,2016-07-18T13:12:00Z,2000-07-18T13:12:00Z,2016,NA,NA,NA,NA
samp_2044,samp_2044,bios_2044,set_41,metagenome,2016-07-18T09:50:00Z,41.7041,-83.2565,SRR31514728,SAMN45060128,NA,NA,NA,NA,NA,NA,TRUE,NA,7-18-16 WLE 12,PRJNA1190886,SAMN45060128,NA,NA,Lake Erie,GAZ:00003932,WE12,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,6.66,NA,3,NA,24.5,NA,NA,NA,NA,NA,NA,7.93,243.6,0.8,6.44,0.19,0.1,0.24,NA,NA,7.93,NA,44.7,4.6,0.7,NA,8.1,NA,0.218,NA,0.9,NA,0.09,0.58,2.05,0.39,NA,7.5,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,35.5,367,cloudy,1.59,9.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-4,2016-07-18T09:50:00Z,2000-07-18T09:50:00Z,2016,NA,NA,NA,NA
samp_2045,samp_2045,bios_2045,set_41,metagenome,2016-08-01T08:25:00Z,41.7649,-83.3301,SRR31514716,SAMN45060129,NA,NA,NA,NA,NA,NA,TRUE,NA,8-1-16 WLE 2,PRJNA1190886,SAMN45060129,NA,NA,Lake Erie,GAZ:00003932,WE2,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.45,NA,3,NA,26.1,NA,NA,NA,NA,NA,NA,6.46,287.6,0.8,6.62,4.03,0.33,4.2,NA,NA,22.69,NA,71,7.7,0.7,NA,9.3,NA,0.228,NA,3.46,NA,0.39,2.16,3.29,0.61,NA,8.68,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,43.4,540,sunny,0.67,8.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-5,2016-08-01T08:25:00Z,2000-08-01T08:25:00Z,2016,NA,NA,NA,NA
samp_2046,samp_2046,bios_2046,set_41,metagenome,2016-08-01T12:35:00Z,41.8268,-83.193,SRR31514678,SAMN45060130,NA,NA,NA,NA,NA,NA,TRUE,NA,8-1-16 WLE 4,PRJNA1190886,SAMN45060130,NA,NA,Lake Erie,GAZ:00003932,WE4,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,8.34,NA,3,NA,26.3,NA,NA,NA,NA,NA,NA,7.22,216.8,1.5,1.52,0.18,0.14,0.25,NA,NA,4.22,NA,10.6,2.6,0.6,NA,12.2,NA,0.15,NA,0.9,NA,0.09,0.51,2.03,0.13,NA,2.7,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,69,1811,sunny,0.7,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-6,2016-08-01T12:35:00Z,2000-08-01T12:35:00Z,2016,NA,NA,NA,NA
samp_2047,samp_2047,bios_2047,set_41,metagenome,2016-08-01T13:16:00Z,41.8346,-83.3565,SRR31514666,SAMN45060131,NA,NA,NA,NA,NA,NA,TRUE,NA,8-1-16 WLE 8,PRJNA1190886,SAMN45060131,NA,NA,Lake Erie,GAZ:00003932,WE8,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,4.91,NA,3,NA,27.2,NA,NA,NA,NA,NA,NA,7.72,266.2,1.0,3.81,1.44,0.37,6.05,NA,NA,15.3,NA,43,4.5,0.8,NA,11.5,NA,0.13,NA,3.58,NA,0.27,1.68,2.85,0.16,NA,5.48,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,56.8,1094,sunny,0.69,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-7,2016-08-01T13:16:00Z,2000-08-01T13:16:00Z,2016,NA,NA,NA,NA
samp_2048,samp_2048,bios_2048,set_41,metagenome,2016-08-01T10:06:00Z,41.7048,-83.2544,SRR31514800,SAMN45060132,NA,NA,NA,NA,NA,NA,TRUE,NA,8-1-16 WLE 12,PRJNA1190886,SAMN45060132,NA,NA,Lake Erie,GAZ:00003932,WE12,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,6.62,NA,3,NA,26.2,NA,NA,NA,NA,NA,NA,7.14,287.3,0.8,8.87,2.56,0.24,4.83,NA,NA,25.53,NA,71.7,5.8,0.6,NA,1.7,NA,0.375,NA,2.83,NA,0.36,1.98,2.98,0.65,NA,9.72,6.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,28.9,784,mostly cloudy,0.67,8.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-8,2016-08-01T10:06:00Z,2000-08-01T10:06:00Z,2016,NA,NA,NA,NA
samp_2049,samp_2049,bios_2049,set_41,metagenome,2016-08-15T08:35:00Z,41.762,-83.33,SRR31514798,SAMN45060133,NA,NA,NA,NA,NA,NA,TRUE,NA,8-15-16 WLE 2,PRJNA1190886,SAMN45060133,NA,NA,Lake Erie,GAZ:00003932,WE2,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.52,NA,3,NA,26.4,NA,NA,NA,NA,NA,NA,7.87,259.1,0.2,7.3,0.74,0.14,2.24,NA,NA,19.64,NA,69.4,5.9,3.1,NA,13.8,NA,0.002,NA,1.91,NA,0.2,1.19,2.67,0.5,NA,7.67,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,32.1,135,cloudy,0.43,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-9,2016-08-15T08:35:00Z,2000-08-15T08:35:00Z,2016,NA,NA,NA,NA
samp_2050,samp_2050,bios_2050,set_41,metagenome,2016-08-15T13:10:00Z,41.827,-83.193,SRR31514806,SAMN45060134,NA,NA,NA,NA,NA,NA,TRUE,NA,8-15-16 WLE 4,PRJNA1190886,SAMN45060134,NA,NA,Lake Erie,GAZ:00003932,WE4,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,8.6,NA,3,NA,26.5,NA,NA,NA,NA,NA,NA,6.25,228.3,1.5,2.37,1.03,0.11,1.21,NA,NA,12.69,NA,33.3,2.8,1.8,NA,18.9,NA,0.122,NA,2.05,NA,0.15,0.96,2.26,0.24,NA,2.63,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,62.1,520,cloudy,0.84,9.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-10,2016-08-15T13:10:00Z,2000-08-15T13:10:00Z,2016,NA,NA,NA,NA
samp_2051,samp_2051,bios_2051,set_41,metagenome,2016-08-15T14:00:00Z,41.834,-83.364,SRR31514794,SAMN45060135,NA,NA,NA,NA,NA,NA,TRUE,NA,8-15-16 WLE 8,PRJNA1190886,SAMN45060135,NA,NA,Lake Erie,GAZ:00003932,WE8,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.02,NA,3,NA,26.6,NA,NA,NA,NA,NA,NA,8.28,263.2,0.8,12,2.55,0.2,6.29,NA,NA,46.33,NA,95.7,4.8,2.6,NA,11.4,NA,0.014,NA,4.53,NA,0.56,3.45,3.27,0.69,NA,12.1,6.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,26.7,179,rain,1.07,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-11,2016-08-15T14:00:00Z,2000-08-15T14:00:00Z,2016,NA,NA,NA,NA
samp_2052,samp_2052,bios_2052,set_41,metagenome,2016-08-15T10:34:00Z,41.703,-83.254,SRR31514770,SAMN45060136,NA,NA,NA,NA,NA,NA,TRUE,NA,8-15-16 WLE 12,PRJNA1190886,SAMN45060136,NA,NA,Lake Erie,GAZ:00003932,WE12,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,6.46,NA,3,NA,26.4,NA,NA,NA,NA,NA,NA,8.27,258.2,0.5,7.99,1.13,0.16,1.04,NA,NA,18.81,NA,77.6,3.9,2.3,NA,7,NA,0.008,NA,2.34,NA,0.2,1.11,2.56,0.44,NA,7.93,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,29.2,208,cloudy,0.4,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-12,2016-08-15T10:34:00Z,2000-08-15T10:34:00Z,2016,NA,NA,NA,NA
samp_2053,samp_2053,bios_2053,set_41,metagenome,2016-08-29T08:20:00Z,41.7642,-83.3297,SRR31514661,SAMN45060137,NA,NA,NA,NA,NA,NA,TRUE,NA,8-29-16 WLE 2,PRJNA1190886,SAMN45060137,NA,NA,Lake Erie,GAZ:00003932,WE2,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.51,NA,3,NA,25.0,NA,NA,NA,NA,NA,NA,8.11,253.2,0.5,14.6,0.13,0.13,0.67,NA,NA,11.47,NA,54.7,21.3,12.1,NA,22.5,NA,0.002,NA,6.88,NA,0.17,1.23,3.11,0.56,NA,16.4,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,17.2,164,sunny,2.12,11.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-13,2016-08-29T08:20:00Z,2000-08-29T08:20:00Z,2016,NA,NA,NA,NA
samp_2054,samp_2054,bios_2054,set_41,metagenome,2016-08-29T11:30:00Z,41.8302,-83.1904,SRR31514660,SAMN45060138,NA,NA,NA,NA,NA,NA,TRUE,NA,8-29-16 WLE 4,PRJNA1190886,SAMN45060138,NA,NA,Lake Erie,GAZ:00003932,WE4,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,8.74,NA,3,NA,25.4,NA,NA,NA,NA,NA,NA,6.71,259.7,0.5,8.38,0.24,0.19,0.96,NA,NA,9.97,NA,37.8,16.6,7.3,NA,47.9,NA,0.002,NA,8.68,NA,0.16,1.02,3.17,0.67,NA,9.47,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,30.7,1037,sunny,2.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-14,2016-08-29T11:30:00Z,2000-08-29T11:30:00Z,2016,NA,NA,NA,NA
samp_2055,samp_2055,bios_2055,set_41,metagenome,2016-08-29T12:20:00Z,41.8356,-83.3579,SRR31514659,SAMN45060139,NA,NA,NA,NA,NA,NA,TRUE,NA,8-29-16 WLE 8,PRJNA1190886,SAMN45060139,NA,NA,Lake Erie,GAZ:00003932,WE8,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,4.95,NA,3,NA,25.5,NA,NA,NA,NA,NA,NA,7.38,248.2,0.5,18.8,0.37,0.24,2.2,NA,NA,22.88,NA,61.6,13.1,4.3,NA,5.8,NA,0.002,NA,4.49,NA,0.31,2.14,3.51,0.7,NA,18.2,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,7.1,700,sunny,2.24,11.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-15,2016-08-29T12:20:00Z,2000-08-29T12:20:00Z,2016,NA,NA,NA,NA
samp_2056,samp_2056,bios_2056,set_41,metagenome,2016-08-29T10:05:00Z,41.7043,-83.2668,SRR31514658,SAMN45060140,NA,NA,NA,NA,NA,NA,TRUE,NA,8-29-16 WLE 12,PRJNA1190886,SAMN45060140,NA,NA,Lake Erie,GAZ:00003932,WE12,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,6.74,NA,3,NA,25.2,NA,NA,NA,NA,NA,NA,6.86,237.4,0.3,11.4,0.1,0.1,0.3,NA,NA,10.35,NA,41.5,10.4,5,NA,42.3,NA,0.002,NA,2.62,NA,0.15,0.99,2.48,0.39,NA,12.93,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,17.3,672,sunny,2.72,12.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-16,2016-08-29T10:05:00Z,2000-08-29T10:05:00Z,2016,NA,NA,NA,NA
samp_2057,samp_2057,bios_2057,set_41,metagenome,2016-09-12T08:25:00Z,41.7632,-83.3315,SRR31514657,SAMN45060141,NA,NA,NA,NA,NA,NA,TRUE,NA,9-12-16 WLE 2,PRJNA1190886,SAMN45060141,NA,NA,Lake Erie,GAZ:00003932,WE2,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.46,NA,3,NA,23.2,NA,NA,NA,NA,NA,NA,6.84,279.9,0.3,19.7,0.37,0.13,0.71,NA,NA,22.16,NA,87.2,27.2,15.9,NA,39,NA,0.048,NA,8.24,NA,0.3,1.44,3.06,0.68,NA,22.4,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,7,179,sunny,0.91,8.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-17,2016-09-12T08:25:00Z,2000-09-12T08:25:00Z,2016,NA,NA,NA,NA
samp_2058,samp_2058,bios_2058,set_41,metagenome,2016-09-12T12:29:00Z,41.826,-83.1925,SRR31514656,SAMN45060142,NA,NA,NA,NA,NA,NA,TRUE,NA,9-12-16 WLE 4,PRJNA1190886,SAMN45060142,NA,NA,Lake Erie,GAZ:00003932,WE4,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,NA,NA,3,NA,23.8,NA,NA,NA,NA,NA,NA,8.52,250.2,1.5,5.05,0.1,0.1,0.83,NA,NA,7.97,NA,30.8,6.8,3.4,NA,47.9,NA,0.1,NA,12.4,NA,0.12,0.73,2.36,0.42,NA,6.67,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,49.3,1630,sunny,1.05,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-18,2016-09-12T12:29:00Z,2000-09-12T12:29:00Z,2016,NA,NA,NA,NA
samp_2059,samp_2059,bios_2059,set_41,metagenome,2016-09-12T13:12:00Z,41.8322,-83.3589,SRR31514655,SAMN45060143,NA,NA,NA,NA,NA,NA,TRUE,NA,9-12-16 WLE 8,PRJNA1190886,SAMN45060143,NA,NA,Lake Erie,GAZ:00003932,WE8,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,NA,NA,3,NA,24.0,NA,NA,NA,NA,NA,NA,7.36,271.3,0.5,8.25,0.22,0.22,1.6,NA,NA,10.85,NA,76.8,37.4,21.7,NA,42.7,NA,0.098,NA,13.14,NA,0.21,1.09,2.34,0.56,NA,9.93,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,36.1,1216,sunny,1.02,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-19,2016-09-12T13:12:00Z,2000-09-12T13:12:00Z,2016,NA,NA,NA,NA
samp_2060,samp_2060,bios_2060,set_41,metagenome,2016-09-12T10:04:00Z,41.7021,-83.2706,SRR31514652,SAMN45060144,NA,NA,NA,NA,NA,NA,TRUE,NA,9-12-16 WLE 12,PRJNA1190886,SAMN45060144,NA,NA,Lake Erie,GAZ:00003932,WE12,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,6.46,NA,3,NA,23.0,NA,NA,NA,NA,NA,NA,8.31,263.8,0.3,16.7,0.1,0.1,0.25,NA,NA,4.77,NA,74.3,23.4,16.4,NA,35.1,NA,0.011,NA,13.63,NA,0.11,0.71,2.14,0.51,NA,17.97,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,12.9,525,sunny,0.97,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-20,2016-09-12T10:04:00Z,2000-09-12T10:04:00Z,2016,NA,NA,NA,NA
samp_2061,samp_2061,bios_2061,set_41,metagenome,2016-10-11T08:25:00Z,41.7625,-83.3302,SRR31514651,SAMN45060145,NA,NA,NA,NA,NA,NA,TRUE,NA,10-11-16 WLE 2,PRJNA1190886,SAMN45060145,NA,NA,Lake Erie,GAZ:00003932,WE2,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.31,NA,3,NA,16.8,NA,NA,NA,NA,NA,NA,8.87,310.4,0.5,19.9,0.16,0.18,0.41,NA,NA,7.69,NA,77.4,30.5,18.5,NA,24,NA,0.228,NA,7.01,NA,0.18,1.12,3.12,0.66,NA,21,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,7.4,66,cloudy,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-21,2016-10-11T08:25:00Z,2000-10-11T08:25:00Z,2016,NA,NA,NA,NA
samp_2062,samp_2062,bios_2062,set_41,metagenome,2016-10-11T12:50:00Z,41.8256,-83.1933,SRR31514650,SAMN45060146,NA,NA,NA,NA,NA,NA,TRUE,NA,10-11-16 WLE 4,PRJNA1190886,SAMN45060146,NA,NA,Lake Erie,GAZ:00003932,WE4,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,8.54,NA,3,NA,17.4,NA,NA,NA,NA,NA,NA,8.81,223.2,1.3,4.1,0.1,0.1,0.07,NA,NA,2.77,NA,16.9,2.8,2.3,NA,23.1,NA,0.263,NA,2,NA,0.08,0.48,1.83,0.22,NA,4.75,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,55.5,1369,sunny,0.65,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-22,2016-10-11T12:50:00Z,2000-10-11T12:50:00Z,2016,NA,NA,NA,NA
samp_2063,samp_2063,bios_2063,set_41,metagenome,2016-10-11T13:44:00Z,41.8328,-83.357,SRR31514649,SAMN45060147,NA,NA,NA,NA,NA,NA,TRUE,NA,10-11-16 WLE 8,PRJNA1190886,SAMN45060147,NA,NA,Lake Erie,GAZ:00003932,WE8,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.02,NA,3,NA,17.7,NA,NA,NA,NA,NA,NA,8.58,300.4,0.5,12.6,0.38,0.21,3.89,NA,NA,13.83,NA,59.6,29,13.9,NA,4.3,NA,0.19,NA,3.63,NA,0.22,1.43,3.09,0.61,NA,12.17,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,20.2,846,sunny,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-23,2016-10-11T13:44:00Z,2000-10-11T13:44:00Z,2016,NA,NA,NA,NA
samp_2064,samp_2064,bios_2064,set_41,metagenome,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HABs,1.0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-24,NA,NA,NA,NA,NA,NA,NA
samp_2065,samp_2065,bios_2065,set_41,metagenome,2017-07-11T13:13:00Z,41.7623,-83.3298,SRR31514648,SAMN45060148,NA,NA,NA,NA,NA,NA,TRUE,NA,7-11-17 WLE 2,PRJNA1190886,SAMN45060148,NA,NA,Lake Erie,GAZ:00003932,WE2,NA,NA,Eutrophic Lake [ENVO:01000548],Lake [ENVO:00000020],water [ENVO:00002006],HABs,1.0,NA,5.75,NA,3,NA,25.4,NA,NA,NA,NA,NA,NA,6.22,335.3,NA,2.66,0.95,0.1,6.26,NA,NA,9.17,NA,125.83,28.07,17.52,NA,79.53,NA,2.603,NA,24.49,NA,0.35,1.92,4,2.031,NA,4.13,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,68.2,770,cloudy,0.33,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7222-SRC-25,2017-07-11T13:13:00Z,2000-07-11T13:13:00Z,2017,NA,NA,NA,NA
